price,discount_percent_percent,price_whitout_discount,day_release,month_release,year_release,type_review_Mixed,type_review_Mostly Negative,type_review_Mostly Positive,type_review_Overwhelmingly Positive,type_review_Positive,type_review_Very Positive,has_discount
0.2580895223805951,0.6666666666666666,0.2949447032263596,0.13333333333333333,0.9999999999999999,0.8095238095238102,0.0,0.0,0.0,0.0,0.0,1.0,1
0.0,1.0,0.0,0.8666666666666667,0.36363636363636365,0.952380952380949,1.0,0.0,0.0,0.0,0.0,0.0,0
0.0,1.0,0.0,0.3,0.8181818181818182,0.047619047619051,0.0,0.0,0.0,0.0,0.0,1.0,0
0.08452113028257063,0.11111111111111105,0.3380676135227046,0.7666666666666667,0.0,0.6190476190476204,0.0,0.0,0.0,1.0,0.0,0.0,1
0.0,1.0,0.0,0.9,0.2727272727272727,0.904761904761898,0.0,0.0,0.0,0.0,0.0,1.0,0
0.5748937234308578,1.0,0.45989197839567914,0.8666666666666667,0.2727272727272727,0.952380952380949,0.0,0.0,1.0,0.0,0.0,0.0,0
0.2875718929732433,1.0,0.23004600920184037,0.4666666666666667,0.9090909090909091,0.904761904761898,1.0,0.0,0.0,0.0,0.0,0.0,0
0.6864216054013503,1.0,0.5491098219643928,0.7666666666666667,0.09090909090909091,0.7619047619047592,0.0,0.0,0.0,0.0,0.0,1.0,0
0.9999999999999999,1.0,0.7999599919983996,0.1,0.7272727272727273,0.904761904761898,0.0,0.0,1.0,0.0,0.0,0.0,0
0.7476869217304326,1.0,0.5981196239247849,0.26666666666666666,0.5454545454545454,0.952380952380949,0.0,0.0,0.0,0.0,0.0,1.0,0
0.0587396849212303,1.0,0.046989397879575914,0.9666666666666667,0.2727272727272727,0.952380952380949,0.0,0.0,0.0,0.0,0.0,1.0,0
0.3738434608652163,0.4444444444444444,0.5981196239247849,0.1,0.09090909090909091,0.904761904761898,0.0,0.0,0.0,0.0,0.0,1.0,1
0.0,1.0,0.0,0.9666666666666667,0.4545454545454545,0.8571428571428612,1.0,0.0,0.0,0.0,0.0,0.0,0
0.04188547136784196,0.16666666666666663,0.13402680536107223,0.3333333333333333,0.9999999999999999,0.5238095238095184,0.0,0.0,0.0,0.0,0.0,1.0,1
0.2654163540885221,0.5555555555555556,0.353870774154831,0.8,0.0,0.8571428571428612,1.0,0.0,0.0,0.0,0.0,0.0,1
0.5001000250062516,1.0,0.4000600120024005,0.06666666666666668,0.6363636363636364,0.8095238095238102,0.0,0.0,0.0,1.0,0.0,0.0,0
0.189022255563891,0.33333333333333326,0.3780256051210242,0.6333333333333333,0.0,0.7619047619047592,0.0,0.0,0.0,0.0,0.0,1.0,1
0.38759689922480617,1.0,0.3100620124024805,0.43333333333333335,0.2727272727272727,0.6666666666666714,0.0,0.0,1.0,0.0,0.0,0.0,0
0.13250812703175793,1.0,0.10600120024004801,0.5666666666666667,0.09090909090909091,0.3809523809523796,0.0,0.0,0.0,0.0,0.0,1.0,0
0.07499374843710928,1.0,0.05999199839967993,0.8333333333333334,0.09090909090909091,0.904761904761898,0.0,0.0,0.0,1.0,0.0,0.0,0
0.1056514128532133,0.16666666666666663,0.33806761352270454,0.2,0.36363636363636365,0.7142857142857082,0.0,0.0,0.0,1.0,0.0,0.0,1
0.0,1.0,0.0,0.3,0.6363636363636364,0.8095238095238102,0.0,1.0,0.0,0.0,0.0,0.0,0
0.1374593648412103,0.16666666666666663,0.43984796959391875,0.06666666666666668,0.7272727272727273,0.6190476190476204,0.0,0.0,0.0,0.0,0.0,1.0,1
0.10125031257814454,0.8888888888888888,0.0899957769331644,0.8,0.36363636363636365,0.952380952380949,0.0,0.0,0.0,0.0,0.0,1.0,1
0.2250312578144536,1.0,0.18001600320064012,0.43333333333333335,0.2727272727272727,0.952380952380949,0.0,0.0,0.0,0.0,0.0,1.0,0
0.020880220055013752,0.1333333333333333,0.07592427576424376,0.9666666666666667,0.2727272727272727,0.5714285714285694,0.0,0.0,0.0,1.0,0.0,0.0,1
0.0,1.0,0.0,0.26666666666666666,0.5454545454545454,0.8571428571428612,0.0,0.0,1.0,0.0,0.0,0.0,0
0.3749687421855463,1.0,0.2999599919983997,0.9666666666666667,0.9090909090909091,0.7619047619047592,0.0,0.0,1.0,0.0,0.0,0.0,0
0.1468617154288572,0.6222222222222222,0.17800529802930282,0.1,0.9999999999999999,0.904761904761898,0.0,0.0,0.0,0.0,0.0,1.0,1
0.4988747186796699,1.0,0.39907981596319264,0.23333333333333334,0.09090909090909091,0.8571428571428612,0.0,0.0,0.0,0.0,0.0,1.0,0
0.11485371342835708,0.7222222222222222,0.12250450090018004,0.9333333333333333,0.36363636363636365,0.904761904761898,0.0,0.0,0.0,0.0,0.0,1.0,1
0.0,1.0,0.0,0.6666666666666666,0.5454545454545454,0.6666666666666714,0.0,0.0,0.0,0.0,0.0,1.0,0
0.7476869217304326,1.0,0.5981196239247849,0.7666666666666667,0.7272727272727273,0.952380952380949,0.0,0.0,0.0,0.0,0.0,1.0,0
0.08387096774193548,0.1777777777777777,0.2580516103220644,0.26666666666666666,0.6363636363636364,0.5714285714285694,0.0,0.0,0.0,0.0,0.0,1.0,1
0.6855213803450863,0.5555555555555556,0.9139827965593118,0.03333333333333333,0.8181818181818182,0.904761904761898,0.0,0.0,0.0,0.0,0.0,1.0,1
0.37259314828707174,1.0,0.2980596119223845,0.8666666666666667,0.8181818181818182,0.4761904761904816,0.0,0.0,0.0,0.0,0.0,1.0,0
0.12403100775193798,0.8888888888888888,0.11024427107643753,0.1,0.4545454545454545,0.952380952380949,1.0,0.0,0.0,0.0,0.0,0.0,1
0.0,1.0,0.0,0.7333333333333333,0.36363636363636365,0.8095238095238102,1.0,0.0,0.0,0.0,0.0,0.0,0
0.7501625406351587,1.0,0.6001000200040009,0.26666666666666666,0.5454545454545454,0.952380952380949,0.0,0.0,0.0,0.0,0.0,1.0,0
0.037484371092773194,0.16666666666666663,0.11994398879775955,0.3666666666666667,0.9999999999999999,0.5238095238095184,0.0,0.0,0.0,0.0,0.0,1.0,1
0.08249562390597649,1.0,0.06599319863972795,0.3666666666666667,0.0,0.4285714285714306,0.0,0.0,0.0,0.0,0.0,1.0,0
0.0,1.0,0.0,0.5,0.9090909090909091,0.7619047619047592,0.0,1.0,0.0,0.0,0.0,0.0,0
0.08452113028257063,0.11111111111111105,0.3380676135227046,0.7666666666666667,0.0,0.6190476190476204,0.0,0.0,0.0,0.0,0.0,1.0,1
0.08499624906226556,0.4444444444444444,0.1359871974394879,0.5666666666666667,0.4545454545454545,0.6666666666666714,0.0,0.0,0.0,1.0,0.0,0.0,1
0.7476869217304326,1.0,0.5981196239247849,0.3,0.8181818181818182,0.904761904761898,1.0,0.0,0.0,0.0,0.0,0.0,0
0.4375843960990248,0.4444444444444444,0.7001000200040008,0.6,0.1818181818181818,0.904761904761898,0.0,0.0,1.0,0.0,0.0,0.0,1
0.7476869217304326,1.0,0.5981196239247849,0.4,0.6363636363636364,0.952380952380949,0.0,0.0,0.0,0.0,0.0,1.0,0
0.12500625156289072,1.0,0.1,0.9,0.2727272727272727,0.952380952380949,0.0,0.0,0.0,1.0,0.0,0.0,0
0.0,1.0,0.0,0.4666666666666667,0.9090909090909091,0.5238095238095184,0.0,0.0,0.0,0.0,0.0,1.0,0
0.15001250312578146,1.0,0.12000400080016004,0.7666666666666667,0.1818181818181818,0.904761904761898,0.0,0.0,0.0,1.0,0.0,0.0,0
0.08452113028257063,0.11111111111111105,0.3380676135227046,0.3666666666666667,0.0,0.7619047619047592,0.0,0.0,0.0,0.0,0.0,1.0,1
0.09374843710927733,0.05555555555555547,0.49996665999866635,0.3,0.09090909090909091,0.8095238095238102,0.0,0.0,0.0,0.0,0.0,1.0,1
0.0,1.0,0.0,0.5666666666666667,0.4545454545454545,0.6666666666666714,0.0,0.0,0.0,0.0,0.0,1.0,0
